total_loss,pred_loss,policy_loss,sigreg_loss,avg_var,learning_rate,epsilon
3.004277467727661,0.01799680106341839,3.571841239929199,29.86280632019043,"tensor(6.8565e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9646316088645728
3.0429787635803223,0.018859904259443283,0.23546309769153595,30.241188049316406,"tensor(3.9152e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9641492930601405
3.051846981048584,0.019674155861139297,4.182721138000488,30.32172966003418,"tensor(2.8391e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9636672184136105
2.9999072551727295,0.02037949115037918,1.839897871017456,29.795276641845703,"tensor(3.1972e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9631853848044037
3.259080410003662,0.020595237612724304,2.0418477058410645,32.384849548339844,"tensor(3.8528e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9627037921120016
3.046631336212158,0.020585328340530396,7.326807022094727,30.260459899902344,"tensor(3.8021e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9622224402159457
2.859337329864502,0.020580239593982697,67.03437805175781,28.387569427490234,"tensor(7.5214e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9617413289958378
2.7670271396636963,0.020157551392912865,5.338946342468262,27.46869468688965,"tensor(3.6652e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9612604583313399
3.1746039390563965,0.019818071275949478,4.444106101989746,31.5478572845459,"tensor(4.9562e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9607798281021742
3.1118738651275635,0.018815312534570694,0.41325029730796814,30.930585861206055,"tensor(2.6178e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009920279440699439,0.9602994381881231
2.8857431411743164,0.017168840393424034,0.3484742045402527,28.68574333190918,"tensor(5.0003e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9598192884690291
3.231228828430176,0.015142865478992462,2.8409743309020996,32.160858154296875,"tensor(6.3930e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9593393788247946
3.3138554096221924,0.013839108869433403,5.250419616699219,33.00016403198242,"tensor(8.1000e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9588597091353822
3.250640392303467,0.013226385228335857,6.755337238311768,32.374141693115234,"tensor(8.6872e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9583802792808146
2.9483301639556885,0.013724686577916145,5.264671325683594,29.346054077148438,"tensor(6.1254e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9579010891411742
3.4031600952148438,0.015002710744738579,3.797414779663086,33.88157272338867,"tensor(6.1924e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9574221385966036
3.1377532482147217,0.01657441072165966,4.074684143066406,31.211788177490234,"tensor(5.2568e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9569434275273054
3.0616986751556396,0.01786493882536888,69.70281982421875,30.438337326049805,"tensor(4.3727e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9564649558135419
2.951702356338501,0.018989089876413345,0.04971049726009369,29.327133178710938,"tensor(4.3227e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9559867233356352
3.2113029956817627,0.01885373704135418,4.195432186126709,31.92449188232422,"tensor(4.3686e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009910359161258739,0.9555087299739674
3.0330519676208496,0.01786370947957039,66.99749755859375,30.15188217163086,"tensor(2.8730e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.9550309756089804
